No,Longitude,Lattitude,N,P,K,Ca,Mg,Fe,Mn,Cu,Zn,B,b12,b11,b9,b8a,b8,b7,b6,b5,b4,b3,b2,b1,Sigma_VV,Sigma_VH,plia,lia,iafe,gamma0_vv,gamma0_vh,beta0_vv,beta0_vh
352,113.40661,-2.24678,2.14,0.13,0.604,0.82,0.66,49.26,322.68,2.63,14.6,14.49,0.0876,0.1772,0.3869,0.4452,0.396,0.4137,0.3352,0.1274,0.0557,0.0865,0.0626,0.0612,0.16406,0.05303,39.99811,40.01047,39.08757,0.21149,0.06837,0.25997,0.08404
353,113.40761,-2.24681,2.37,0.16,0.74,0.44,0.6,40.4,273.98,4.44,11.99,5.86,0.0936,0.1945,0.3741,0.456,0.4256,0.423,0.3435,0.1293,0.0568,0.0918,0.0642,0.0607,0.24141,0.03911,39.09962,39.20783,39.08129,0.31118,0.05042,0.3826,0.06199
354,113.40686,-2.24905,2.04,0.14,0.524,0.21,0.6,46.92,194.8,3.3,7.45,7.52,0.0878,0.1819,0.4417,0.4454,0.3932,0.4092,0.3353,0.127,0.0554,0.0875,0.0648,0.0568,0.21397,0.04545,39.32192,39.33406,39.08262,0.27581,0.05858,0.33909,0.07203
355,113.40766,-2.24906,2.46,0.16,0.613,1.01,0.44,45.72,155.27,2.84,14.22,7.04,0.0923,0.1903,0.4468,0.4503,0.4016,0.411,0.3323,0.1275,0.054,0.0861,0.061,0.0583,0.21646,0.04491,38.10647,38.14969,39.07763,0.27901,0.05788,0.34309,0.07118
356,113.40693,-2.25185,2.1,0.13,0.612,0.79,0.54,29.34,93.03,3.98,10.79,6.92,0.0951,0.1855,0.4059,0.4009,0.374,0.3693,0.3084,0.1471,0.0705,0.0979,0.0698,0.0824,0.15427,0.05344,40.95952,40.96226,39.07915,0.19885,0.06888,0.24451,0.0847
357,113.40776,-2.25183,2.05,0.15,0.639,0.86,0.77,32.41,99.86,4.74,11.68,6.72,0.1276,0.2224,0.4284,0.4503,0.4064,0.4164,0.3489,0.1731,0.1094,0.1318,0.1004,0.0865,0.16573,0.03828,44.0324,44.23459,39.07362,0.2136,0.04934,0.26269,0.06068
358,113.40389,-2.24692,1.9,0.12,1.265,0.19,0.6,30.39,152.35,3.18,14.29,6.75,0.1189,0.2095,0.5516,0.449,0.5004,0.4083,0.3398,0.1521,0.3444,0.3624,0.3664,0.1823,0.18202,0.05877,39.19347,39.20149,39.10487,0.2347,0.07578,0.28832,0.0931
359,113.40481,-2.2469,2.11,0.12,1.379,0.36,0.51,43.31,270.92,3.79,8.75,9.05,0.0903,0.1815,0.3741,0.4469,0.4016,0.408,0.3404,0.1407,0.0638,0.1008,0.0722,0.0649,0.22235,0.05252,38.81726,38.81736,39.09933,0.28668,0.06772,0.35225,0.0832
360,113.40379,-2.24906,1.79,0.14,0.713,0.54,0.51,35.92,133.05,2.32,8.11,14.75,0.2533,0.3268,0.4962,0.4709,0.4184,0.4591,0.4252,0.354,0.2854,0.2874,0.2552,0.2529,0.17293,0.03546,38.77595,39.10463,39.10286,0.22298,0.04572,0.27394,0.05616
361,113.40477,-2.24903,1.94,0.13,0.677,0.91,0.68,49.93,195.72,3.07,7.93,13.24,0.0711,0.1394,0.4178,0.3384,0.2996,0.3171,0.2554,0.1053,0.0548,0.0802,0.0644,0.0781,0.23639,0.05534,42.1955,42.19582,39.09626,0.30477,0.07135,0.37451,0.08768
362,113.40386,-2.25195,1.94,0.13,0.677,0.91,0.68,49.93,195.72,3.07,7.93,13.24,0.0889,0.1828,0.4522,0.4503,0.4076,0.4134,0.3363,0.1326,0.0602,0.0942,0.0646,0.0617,0.22976,0.05463,40.87143,40.87258,39.09749,0.29623,0.07043,0.364,0.08655
363,113.40452,-2.25192,1.84,0.12,0.55,0.11,0.59,40.41,205.07,0.95,8.4,8.96,0.0896,0.1873,0.4513,0.4656,0.4096,0.4252,0.3454,0.1298,0.057,0.0942,0.0646,0.0625,0.16985,0.04539,36.26352,36.26354,39.0935,0.21897,0.05852,0.26911,0.07192
364,113.40685,-2.27614,2.07,0.14,0.831,0.34,0.33,48.21,92.26,3.32,15.48,12.95,0.1943,0.2643,0.5493,0.3935,0.3392,0.3765,0.3318,0.2288,0.1556,0.182,0.187,0.2124,0.2362,0.05306,39.46218,39.46347,39.04603,0.3043,0.06836,0.37461,0.08415
365,113.4076,-2.27611,2.06,0.14,0.789,0.88,0.45,40.69,74.16,4.03,11.36,13.67,0.1743,0.251,0.6191,0.3941,0.392,0.3799,0.3341,0.2394,0.2372,0.2422,0.259,0.3061,0.18364,0.04396,35.91976,35.94555,39.04135,0.23658,0.05663,0.29129,0.06973
366,113.40699,-2.27902,1.83,0.13,1.006,1.04,0.48,43.43,197.27,1.98,7.5,14.08,0.303,0.4012,0.8183,0.5208,0.508,0.5233,0.5041,0.4645,0.4052,0.4484,0.4668,0.4834,0.22803,0.06474,38.19814,38.20424,39.04095,0.29376,0.0834,0.3617,0.10269
367,113.40783,-2.27901,1.81,0.15,0.949,0.13,0.42,35.04,166.11,4.48,21.27,7.31,0.3397,0.4253,0.8473,0.5504,0.4916,0.5545,0.5341,0.51,0.4452,0.4496,0.4528,0.5654,0.21671,0.04125,37.71594,37.71724,39.03565,0.27915,0.05313,0.34378,0.06544
368,113.40393,-2.27608,1.93,0.13,0.749,0.37,0.65,40.75,249.58,3.01,11.61,9.95,0.1063,0.1965,0.3569,0.3961,0.4008,0.3595,0.2995,0.133,0.0644,0.0982,0.075,0.0633,0.15558,0.04344,33.18307,34.56389,39.06317,0.20049,0.05597,0.24666,0.06887
369,113.40476,-2.27605,2.18,0.15,0.773,0.6,0.63,39.82,264.26,3.1,14.79,16.2,0.0649,0.1167,0.334,0.2551,0.2346,0.2375,0.1922,0.0823,0.0462,0.0652,0.0536,0.0526,0.23958,0.05133,35.26416,35.61295,39.05929,0.30872,0.06615,0.37987,0.08139
370,113.40405,-2.27893,1.58,0.12,0.454,0.55,0.73,27.32,219.57,0.62,9.38,5.37,0.2745,0.3568,0.5789,0.4779,0.3808,0.475,0.4505,0.4012,0.3066,0.2844,0.2386,0.3638,0.17236,0.04148,35.70752,35.70799,39.05873,0.2221,0.05345,0.27329,0.06577
371,113.40486,-2.27894,1.75,0.12,0.708,0.95,0.4,51.78,137.21,3.42,8.28,13.34,0.3412,0.4121,0.7389,0.5437,0.5224,0.5363,0.5086,0.4558,0.4156,0.454,0.4808,0.4469,0.21361,0.05141,33.12708,33.14986,39.05449,0.27524,0.06625,0.33873,0.08153
372,113.40149,-2.27608,1.56,0.12,0.618,0.81,0.49,28.48,167.93,0.62,7.71,7.96,0.1527,0.1957,0.3447,0.3012,0.2612,0.2806,0.2441,0.1601,0.1176,0.1388,0.1478,0.1266,0.1917,0.04402,35.52748,35.53714,39.07959,0.24709,0.05675,0.30382,0.06977
373,113.40238,-2.27609,1.37,0.11,0.77,1.34,0.47,23.84,114.37,2.05,13.5,13.22,0.1108,0.1615,0.2504,0.2346,0.2446,0.2221,0.1932,0.1252,0.0933,0.1154,0.123,0.0786,0.2056,0.0482,42.23933,42.28749,39.07374,0.26499,0.06212,0.32589,0.07639
374,113.40148,-2.27895,1.94,0.15,0.7,1.35,0.7,30.72,295.37,3.77,15.62,7.39,0.1064,0.1508,0.3091,0.2414,0.231,0.2266,0.1925,0.1126,0.0802,0.1058,0.1142,0.1143,0.21103,0.04047,42.70184,43.31879,39.07602,0.272,0.05216,0.33449,0.06414
375,113.40232,-2.27895,1.97,0.13,0.792,0.75,0.46,33.02,249.25,3.34,13.8,14.36,0.1137,0.1623,0.3318,0.2572,0.2496,0.2367,0.2012,0.1163,0.0862,0.1124,0.1322,0.0965,0.22399,0.04391,44.2205,44.22073,39.06979,0.28868,0.05659,0.35507,0.06961
376,113.39898,-2.27608,1.92,0.14,0.646,0.05,0.65,46.81,175.28,4.58,20.08,10.68,0.2055,0.2541,0.44,0.3842,0.2598,0.3701,0.3325,0.2369,0.1292,0.1356,0.1252,0.1971,0.24526,0.03681,42.45333,42.45771,39.09677,0.31621,0.04745,0.38856,0.05831
377,113.39977,-2.27611,1.73,0.13,0.609,1.42,0.59,28.29,223.29,4.59,14.61,6.39,0.1373,0.2057,0.5029,0.2918,0.3248,0.2922,0.2705,0.1946,0.1118,0.1768,0.225,0.2184,0.14442,0.04396,41.58676,41.58676,39.09077,0.18619,0.05667,0.22884,0.06966
378,113.39877,-2.27894,1.44,0.11,0.499,0.87,0.8,34.79,327.0,1.57,19.01,12.5,0.0955,0.1368,0.2347,0.2381,0.1818,0.2216,0.1899,0.1158,0.0712,0.0775,0.0658,0.0928,0.17589,0.03334,38.86347,39.17319,39.09309,0.22676,0.04298,0.27868,0.05282
379,113.39961,-2.27893,1.83,0.13,0.568,0.71,0.48,46.78,306.08,3.54,10.52,17.95,0.2149,0.2719,0.4433,0.3914,0.3372,0.3799,0.3452,0.2659,0.216,0.2322,0.2084,0.2159,0.20737,0.04427,40.24729,40.35252,39.08787,0.26733,0.05706,0.3286,0.07014
380,113.39588,-2.27614,1.79,0.13,0.621,0.27,0.46,34.94,178.15,2.08,14.66,10.29,0.0573,0.0983,0.2153,0.2002,0.176,0.19,0.1522,0.0694,0.0419,0.0547,0.0476,0.0514,0.16523,0.04268,37.72033,37.72054,39.1166,0.21309,0.05504,0.26166,0.06759
381,113.39666,-2.27611,2.04,0.14,0.522,0.39,0.53,37.69,219.53,5.76,15.6,17.07,0.1056,0.2129,0.2739,0.4132,0.3708,0.3822,0.3137,0.1265,0.0622,0.0896,0.0617,0.0583,0.20718,0.04386,38.80024,38.80115,39.11164,0.26718,0.05656,0.32813,0.06946
382,113.39583,-2.27881,1.81,0.13,0.559,1.05,0.85,32.23,267.27,3.15,17.01,15.07,0.0777,0.1511,0.2947,0.251,0.212,0.2519,0.2341,0.1629,0.0595,0.0769,0.0693,0.0963,0.1914,0.04822,39.45181,39.46096,39.11237,0.24683,0.06218,0.30313,0.07636
383,113.3966,-2.27886,1.56,0.11,0.67,1.26,0.57,25.31,110.26,2.41,10.53,14.63,0.0801,0.1502,0.3038,0.3246,0.2872,0.3043,0.2538,0.1247,0.0624,0.0928,0.1022,0.0949,0.18705,0.04509,38.20423,38.625,39.10733,0.24119,0.05814,0.29626,0.07142
384,113.39287,-2.27614,1.49,0.12,0.547,0.67,0.61,36.28,51.68,3.59,9.49,6.57,0.1284,0.2057,0.7563,0.4608,0.444,0.432,0.3612,0.1478,0.0641,0.0975,0.0662,0.1547,0.1737,0.04567,40.60353,40.60853,39.13625,0.22407,0.05891,0.27495,0.07229
385,113.39363,-2.27615,1.41,0.1,0.446,0.33,0.74,40.93,135.39,5.56,4.51,14.5,0.1076,0.2022,0.7425,0.4768,0.4304,0.4395,0.3656,0.155,0.0852,0.1184,0.0816,0.0847,0.20986,0.04645,38.86271,38.86274,39.13096,0.2707,0.05991,0.33223,0.07353
386,113.393,-2.27907,2.01,0.14,0.873,0.14,0.4,32.11,74.27,7.85,12.34,6.16,0.2317,0.2773,0.5086,0.4158,0.3996,0.3986,0.3568,0.2756,0.2542,0.2886,0.3002,0.2848,0.16026,0.03634,47.5929,48.01464,39.1297,0.20672,0.04688,0.25371,0.05754
387,113.39389,-2.27904,1.44,0.12,0.375,0.6,0.82,26.2,326.72,3.55,13.67,6.17,0.1811,0.2444,0.4913,0.3944,0.3988,0.3764,0.3389,0.2408,0.181,0.253,0.299,0.2054,0.22087,0.04149,43.10457,43.28399,39.12379,0.28487,0.05351,0.34971,0.0657
388,113.39025,-2.27614,1.93,0.14,0.491,0.93,0.53,43.02,342.46,4.91,9.61,16.13,0.0508,0.0813,0.2257,0.1371,0.1132,0.122,0.1032,0.0578,0.0364,0.0439,0.0406,0.0431,0.16939,0.03467,39.31174,39.33133,39.15336,0.21857,0.04473,0.26804,0.05486
389,113.39104,-2.27616,1.99,0.15,0.725,0.97,0.35,36.33,164.37,6.91,15.91,7.63,0.0559,0.0928,0.2318,0.1682,0.152,0.1567,0.1271,0.0676,0.0418,0.0529,0.0454,0.0486,0.14511,0.05287,39.07526,39.07867,39.1479,0.18722,0.06822,0.22964,0.08367
390,113.39012,-2.27904,2.59,0.17,0.616,1.14,0.51,39.48,87.98,8.17,27.54,10.0,0.0404,0.0656,0.1794,0.1341,0.1186,0.1247,0.0988,0.0449,0.0301,0.0374,0.0381,0.0358,0.19885,0.04748,39.93958,40.07632,39.14993,0.25657,0.06126,0.31468,0.07513
391,113.39096,-2.27906,2.09,0.14,0.52,0.99,0.74,36.13,24.02,5.22,12.95,10.92,0.0448,0.0712,0.1943,0.1339,0.125,0.1236,0.0982,0.0521,0.0318,0.0405,0.0385,0.0425,0.18826,0.05369,45.34846,45.39989,39.14439,0.24289,0.06927,0.29796,0.08497
392,113.38729,-2.27615,1.6,0.13,0.431,1.05,0.63,28.1,24.75,1.89,7.44,7.04,0.0426,0.0714,0.2251,0.1392,0.1202,0.1287,0.1048,0.0563,0.0339,0.0428,0.0398,0.0405,0.2358,0.05834,37.5579,37.56988,39.17248,0.30434,0.0753,0.37297,0.09228
393,113.38796,-2.27616,1.57,0.12,0.43,1.16,0.5,36.28,25.5,3.7,6.14,15.76,0.046,0.0819,0.2035,0.1614,0.1406,0.1565,0.1289,0.0638,0.0333,0.0471,0.0404,0.0406,0.19447,0.04729,39.20222,39.20256,39.16795,0.25098,0.06103,0.30763,0.0748
394,113.38741,-2.27893,1.89,0.12,0.601,0.23,0.62,25.29,204.2,4.76,8.25,6.5,0.0393,0.0616,0.1734,0.1265,0.1046,0.1147,0.0921,0.0474,0.0294,0.0369,0.0367,0.0375,0.17775,0.0486,35.49816,35.84689,39.16589,0.22939,0.06272,0.28118,0.07688
395,113.38835,-2.2789,2.26,0.16,0.911,0.97,0.61,39.46,88.22,5.39,13.75,13.33,0.0391,0.0621,0.1674,0.1243,0.108,0.1164,0.0908,0.0448,0.0284,0.0373,0.0358,0.0364,0.14947,0.03643,33.78817,33.82989,39.16124,0.19288,0.04701,0.23647,0.05763
396,113.38457,-2.27613,1.86,0.13,0.732,0.39,0.61,32.12,90.39,4.09,4.3,13.65,0.0841,0.1716,0.4051,0.3989,0.3628,0.3651,0.3046,0.1242,0.0486,0.082,0.0531,0.0499,0.1537,0.04332,37.83453,37.85727,39.18964,0.19843,0.05592,0.24302,0.06849
397,113.38546,-2.27614,1.92,0.11,0.547,0.48,0.75,36.15,79.05,1.79,9.91,18.54,0.0849,0.177,0.4083,0.4122,0.386,0.3786,0.3157,0.1251,0.0514,0.083,0.0542,0.0505,0.19485,0.05003,40.14134,40.14644,39.18374,0.25153,0.06459,0.30812,0.07912
398,113.38463,-2.27901,1.72,0.13,0.739,0.18,0.49,53.16,3.16,2.84,7.58,14.14,0.0818,0.1709,0.3966,0.4055,0.362,0.3761,0.3156,0.1292,0.0522,0.0867,0.0547,0.0485,0.18909,0.04691,42.94358,43.49199,39.18485,0.24409,0.06055,0.299,0.07417
399,113.38531,-2.27904,1.48,0.11,0.621,0.18,0.76,34.81,55.53,2.88,7.69,6.69,0.0815,0.1726,0.364,0.4313,0.3716,0.3976,0.3328,0.1342,0.0518,0.0852,0.0557,0.0492,0.17376,0.0555,42.85165,43.75045,39.18058,0.22429,0.07164,0.27478,0.08777
400,113.38154,-2.27614,1.29,0.1,0.314,0.75,0.81,29.38,124.56,1.56,5.71,6.57,0.1032,0.1997,0.3754,0.3657,0.3544,0.3321,0.2809,0.1436,0.0568,0.0914,0.056,0.0546,0.23499,0.05579,40.49392,40.49571,39.20933,0.30346,0.07205,0.37139,0.08818
401,113.3829,-2.27612,1.45,0.09,0.492,0.12,0.6,34.76,131.01,2.92,7.31,11.64,0.1063,0.1953,0.3566,0.2934,0.2962,0.2646,0.2224,0.1211,0.0626,0.0836,0.0588,0.0511,0.13839,0.04831,39.4511,39.53089,39.20049,0.17869,0.06238,0.21877,0.07637
402,113.38184,-2.27884,1.34,0.09,0.38,0.19,0.63,30.07,69.39,2.31,16.09,16.19,0.0999,0.1874,0.3209,0.3202,0.2986,0.2938,0.2482,0.1198,0.0513,0.0772,0.0502,0.05,0.18516,0.04287,36.46421,36.46954,39.20203,0.23908,0.05535,0.29268,0.06776
403,113.38273,-2.27881,1.43,0.11,0.63,0.25,0.45,40.3,37.07,0.09,2.12,19.42,0.0934,0.1753,0.3059,0.323,0.2828,0.287,0.2403,0.1149,0.0538,0.0766,0.0531,0.0502,0.19286,0.03713,35.7627,35.80643,39.19753,0.24902,0.04793,0.30489,0.05869
404,113.40961,-2.29429,1.54,0.11,0.432,0.58,0.65,37.56,288.58,3.18,9.87,10.02,0.2403,0.391,0.6443,0.5118,0.5848,0.5289,0.5374,0.5496,0.4928,0.5644,0.672,0.3819,0.20082,0.04336,38.99967,38.99967,39.0028,0.25857,0.05583,0.31881,0.06883
405,113.41043,-2.29428,1.58,0.12,0.433,0.78,0.7,35.79,345.16,2.55,16.67,7.11,0.1443,0.2589,0.4951,0.3646,0.372,0.3446,0.3344,0.2755,0.1104,0.1766,0.2854,0.2093,0.19333,0.05256,40.55948,40.61496,38.99747,0.2489,0.06768,0.30695,0.08346
406,113.40964,-2.29719,1.87,0.13,0.581,0.11,0.51,39.47,84.88,3.18,7.43,7.14,0.2231,0.3346,0.6799,0.5161,0.5724,0.4916,0.4544,0.3659,0.5152,0.5404,0.5736,0.3837,0.17498,0.04132,39.06063,39.06169,38.99858,0.22529,0.0532,0.27781,0.06561
407,113.41046,-2.29716,1.81,0.14,0.595,0.27,0.51,52.24,90.94,3.81,7.72,13.46,0.1076,0.2112,0.4894,0.4302,0.3944,0.3898,0.3322,0.1625,0.0828,0.114,0.0865,0.0757,0.20289,0.04707,37.69304,37.72134,38.99345,0.2612,0.0606,0.32215,0.07474
408,113.40736,-2.29428,1.77,0.13,0.601,0.08,0.58,35.31,130.79,3.17,12.48,15.06,0.2158,0.3546,0.9282,0.5232,0.5448,0.5309,0.5258,0.5163,0.4664,0.5156,0.5732,0.5963,0.1948,0.03191,38.37248,38.38129,39.01728,0.25087,0.04109,0.30915,0.05063
409,113.40794,-2.2943,1.76,0.12,0.576,0.23,0.54,43.05,130.19,0.21,15.88,16.08,0.3703,0.4902,1.0022,0.6589,0.6104,0.6779,0.679,0.6893,0.612,0.6504,0.6928,0.7106,0.20986,0.03858,39.40931,39.44394,39.01378,0.27024,0.04968,0.33307,0.06123
410,113.40707,-2.2972,1.97,0.14,0.605,0.62,0.47,41.92,148.35,0.53,10.98,18.12,0.3615,0.5207,1.1112,0.7592,0.7232,0.7814,0.7751,0.7894,0.7328,0.7672,0.8144,0.7514,0.1805,0.0408,37.22778,37.40062,39.01537,0.23245,0.05255,0.28647,0.06476
411,113.4079,-2.29718,1.9,0.13,0.653,0.58,0.51,24.85,141.7,0.74,6.13,10.09,0.3663,0.5383,1.1039,0.7453,0.7752,0.7637,0.7724,0.7949,0.7544,0.7992,0.8288,0.7203,0.26134,0.05923,39.98342,39.98613,39.00989,0.33652,0.07627,0.41481,0.09401
412,113.40406,-2.29432,1.57,0.12,0.652,1.38,0.36,23.57,109.93,1.9,1.59,8.84,0.1016,0.1871,0.3325,0.3807,0.1896,0.3434,0.2861,0.1359,0.0545,0.0672,0.0529,0.0615,0.20236,0.04341,46.61477,46.79783,39.03854,0.26069,0.05592,0.321,0.06886
413,113.40489,-2.29431,1.61,0.12,0.65,1.06,0.4,38.56,151.4,1.68,9.12,15.25,0.1226,0.2277,0.5517,0.4029,0.3608,0.3743,0.3189,0.1875,0.0946,0.1328,0.1178,0.148,0.17179,0.09494,35.81586,35.87742,39.03278,0.22129,0.1223,0.27255,0.15062
414,113.40427,-2.2972,1.84,0.13,0.72,1.19,0.49,33.5,14.84,1.91,11.56,21.69,0.1619,0.2473,0.57,0.4239,0.4156,0.4265,0.4137,0.3997,0.3972,0.42,0.4432,0.464,0.21391,0.04428,44.1779,44.27097,39.03238,0.27554,0.05703,0.33936,0.07024
415,113.40518,-2.2972,1.77,0.12,0.715,1.19,0.47,35.9,15.65,2.61,10.33,14.75,0.2818,0.3367,0.9694,0.6003,0.4576,0.5799,0.5502,0.5139,0.4964,0.4952,0.5068,0.7226,0.23378,0.06045,38.51514,38.51807,39.02585,0.30111,0.07786,0.37095,0.09592
416,113.40185,-2.2943,1.82,0.13,0.923,0.97,0.39,26.06,35.45,3.44,8.55,8.59,0.0413,0.0644,0.2029,0.152,0.1332,0.1416,0.1139,0.054,0.0334,0.043,0.0406,0.0395,0.22293,0.04793,32.06923,32.2439,39.05209,0.28724,0.06176,0.35352,0.07601
417,113.40257,-2.29429,2.05,0.15,1.081,0.63,0.29,33.07,13.56,2.5,11.16,12.31,0.0446,0.0677,0.2026,0.1555,0.1286,0.1429,0.117,0.059,0.0366,0.046,0.0408,0.0423,0.18818,0.0465,32.21127,33.05732,39.04844,0.24245,0.05991,0.29844,0.07374
418,113.40172,-2.29715,1.86,0.13,0.71,0.76,0.56,27.14,97.47,3.35,11.32,18.35,0.047,0.0784,0.2324,0.1872,0.2178,0.1747,0.1402,0.0617,0.0437,0.0618,0.0539,0.045,0.14699,0.04789,40.33407,40.72924,39.04857,0.18938,0.0617,0.23311,0.07595
419,113.40253,-2.29716,1.99,0.13,0.917,0.94,0.42,31.02,120.92,1.89,6.71,18.81,0.1136,0.1427,0.3129,0.2641,0.1822,0.242,0.2004,0.1145,0.052,0.0682,0.0682,0.1814,0.2917,0.05089,37.63957,37.76095,39.04332,0.3758,0.06557,0.46266,0.08072
420,113.39831,-2.29451,1.95,0.13,0.917,1.2,0.39,41.18,157.4,2.72,11.08,18.82,0.0414,0.0642,0.2064,0.1414,0.129,0.1308,0.1041,0.0478,0.0316,0.0406,0.0405,0.0414,0.24085,0.05907,38.93125,38.93784,39.07426,0.31042,0.07613,0.38175,0.09362
421,113.39913,-2.29448,1.94,0.13,0.965,0.4,0.35,28.74,141.84,2.07,7.86,8.24,0.0408,0.062,0.1955,0.1374,0.1214,0.1292,0.1008,0.0468,0.0301,0.0396,0.0379,0.0407,0.19286,0.04062,37.09333,37.09396,39.0691,0.24855,0.05236,0.30573,0.0644
422,113.39833,-2.29723,1.93,0.14,0.667,0.08,0.55,35.97,154.61,0.21,8.6,15.81,0.0411,0.0676,0.2017,0.1547,0.1342,0.1464,0.1171,0.0533,0.0311,0.0424,0.0399,0.0423,0.20849,0.05205,39.04428,39.05031,39.07067,0.2687,0.06709,0.33048,0.08251
423,113.39914,-2.29723,1.98,0.13,0.58,0.41,0.61,28.06,149.99,0.41,9.61,5.97,0.0422,0.0694,0.211,0.1593,0.1494,0.1485,0.1181,0.0541,0.0326,0.045,0.0399,0.0426,0.26222,0.0474,38.85524,38.85524,39.06517,0.33792,0.06109,0.41571,0.07515
424,113.3955,-2.2946,2.06,0.14,0.757,0.34,0.61,34.56,211.37,1.69,9.72,11.37,0.0984,0.1983,0.4208,0.4178,0.3632,0.3808,0.3105,0.1194,0.0538,0.0817,0.0603,0.057,0.22161,0.05472,41.75028,41.77208,39.09191,0.2857,0.07054,0.35113,0.0867
425,113.39625,-2.29461,1.53,0.22,0.818,0.43,0.78,24.85,90.11,0.53,6.03,6.1,0.0999,0.2007,0.4201,0.4351,0.3928,0.3987,0.3297,0.1278,0.059,0.0891,0.0604,0.0566,0.16787,0.03913,37.64167,37.64168,39.08678,0.2164,0.05044,0.266,0.062
426,113.39557,-2.29747,1.82,0.11,1.052,0.28,0.49,37.94,106.15,0.84,3.05,12.95,0.0992,0.1972,0.4125,0.4206,0.3548,0.3858,0.3194,0.1255,0.0532,0.0847,0.0573,0.0546,0.15602,0.04367,36.83429,36.83951,39.08841,0.20114,0.05629,0.24723,0.06919
427,113.39639,-2.2975,2.12,0.14,1.266,0.55,0.36,30.81,142.92,2.5,6.35,8.37,0.0947,0.1913,0.405,0.4189,0.3716,0.3899,0.3187,0.1204,0.0513,0.0794,0.0568,0.0536,0.24172,0.04984,39.09675,39.10753,39.08222,0.31158,0.06425,0.38307,0.07899
428,113.39299,-2.29454,2.22,0.14,0.975,0.71,0.38,33.53,210.69,2.01,1.8,8.04,0.1016,0.2066,0.4398,0.4503,0.396,0.4174,0.3369,0.1292,0.0621,0.0878,0.065,0.062,0.20615,0.05191,40.19173,40.19449,39.10798,0.26583,0.06694,0.32653,0.08223
429,113.39376,-2.29453,1.55,0.13,0.56,0.12,0.8,39.0,221.77,4.01,8.85,26.96,0.0992,0.2027,0.4252,0.4324,0.394,0.4011,0.3242,0.1266,0.0621,0.0894,0.064,0.0599,0.22424,0.04421,43.86497,43.94601,39.10376,0.28914,0.057,0.35521,0.07003
430,113.39301,-2.29747,1.5,0.14,0.929,0.17,0.33,28.12,191.65,2.42,8.0,9.05,0.0975,0.1969,0.3966,0.4002,0.358,0.3674,0.3085,0.1298,0.0595,0.0914,0.0622,0.0563,0.19535,0.04294,40.0854,40.09239,39.10385,0.25189,0.05537,0.30943,0.06802
431,113.39383,-2.2975,1.63,0.14,0.761,0.96,0.39,44.28,259.51,3.97,10.44,12.63,0.097,0.1936,0.3878,0.3899,0.3328,0.3587,0.2989,0.1303,0.0574,0.0886,0.0592,0.0565,0.20597,0.04904,39.05256,39.09812,39.09869,0.26556,0.06323,0.3263,0.07769
432,113.40679,-2.32156,1.14,0.13,0.726,0.13,0.49,32.47,122.3,1.68,0.53,8.88,0.2902,0.3636,0.6009,0.4836,0.4816,0.4778,0.4573,0.4231,0.3696,0.4128,0.4592,0.4358,0.22799,0.0424,44.6819,44.81784,38.98201,0.29347,0.05457,0.36209,0.06734
433,113.40757,-2.32154,1.84,0.13,0.78,0.29,0.62,34.39,128.1,2.88,0.89,7.43,0.2711,0.3119,0.5625,0.4209,0.4008,0.4059,0.368,0.3075,0.2702,0.3054,0.3452,0.3463,0.20067,0.05233,35.05553,35.05565,38.97672,0.25828,0.06735,0.31874,0.08312
434,113.40689,-2.32448,1.28,0.12,0.717,0.45,0.57,40.6,185.76,1.15,3.66,15.1,0.2467,0.2932,0.4013,0.4171,0.3604,0.403,0.3675,0.3006,0.2122,0.2352,0.247,0.2236,0.24995,0.04512,40.95351,40.9898,38.97742,0.32172,0.05807,0.39701,0.07166
435,113.40767,-2.32456,1.39,0.13,0.664,0.26,0.71,47.97,186.16,0.09,0.73,6.54,0.175,0.2225,0.3266,0.3181,0.3828,0.2986,0.27,0.213,0.22,0.2604,0.2822,0.1557,0.1681,0.05682,39.18358,39.18463,38.972,0.21635,0.07313,0.26704,0.09026
436,113.40382,-2.32172,1.55,0.13,0.712,0.27,0.56,38.82,139.51,3.23,2.09,7.11,0.0525,0.0914,0.2278,0.1894,0.1804,0.1744,0.1404,0.0669,0.0422,0.0578,0.0488,0.047,0.26862,0.04412,35.237,35.23707,39.00159,0.34586,0.05681,0.42644,0.07004
437,113.40483,-2.32174,1.42,0.11,0.697,0.29,0.62,38.42,74.32,0.84,2.5,14.71,0.0788,0.1193,0.3389,0.2194,0.208,0.2024,0.1703,0.0939,0.0822,0.095,0.0888,0.1046,0.14462,0.05701,37.57836,37.63298,38.99429,0.18619,0.0734,0.22963,0.09052
438,113.4038,-2.32458,2.0,0.13,0.849,0.26,0.41,37.98,98.37,2.18,1.87,8.75,0.1329,0.1838,0.3714,0.323,0.3572,0.3006,0.2562,0.1564,0.1686,0.2078,0.2258,0.1484,0.21628,0.04636,42.75513,42.77454,38.99736,0.27846,0.05969,0.34338,0.07361
439,113.40471,-2.32455,2.1,0.13,0.612,0.28,0.46,37.82,163.02,1.25,2.7,14.94,0.214,0.2688,0.3714,0.4057,0.3508,0.3854,0.3485,0.2595,0.1694,0.1826,0.1772,0.2274,0.22982,0.04613,38.43544,38.51897,38.99152,0.29586,0.05939,0.36492,0.07325
